代號,名稱,上市別,TSE 產業別,TSE產業名稱,員工人數-母公司,實收資本額(元),資本額,資產總額_自然變數,槓桿比,現金比率,資產報酬率(2024全年),OI,EBIT,EBITDA,董事會規模,董事會獨立性,董事長兼任總經理,高階主管薪酬長期目標,集團控制型態_量化,控制持股%,席次盈餘偏離差,AI變數,現金充裕度,TCRI,集團/非集團企業(量化),EPU數量,EPU數量_廣義,EPU數量_廣義(含政治),TESG分數,事件雷達轉換計分,環境構面分數,社會構面分數,公司治理構面分數,累計報酬率
6285,啟碁,TSE,27,通訊網路業,6233,4840206290,73913720,18.11840902,1.246604177,0.21724692,11.05,3.37,0.066326441,0.102061228,2.197224577,0.444444444,1,0,0,23.48,66.39,0,109.69,3,1,3,5,12,69.64,100,89.46,64.97,61.78,-50.1708
6290,良維,OTC,28,電子零組件,74,1684811490,10449501,16.16206478,0.614009001,0.16701764,16.19,11.89,0.124907017,0.143425605,2.197224577,0.444444444,1,0,1,8.62,26.79,1,18.56,5,1,0,1,2,52.88,96.7,57.56,51.54,50.38,30.452
6291,沛亨,OTC,24,半導體業,25,420000000,2318887,14.65659789,0.826181425,0.377789431,12.61,11.14,0.114765403,0.142526997,1.791759469,0.5,0,0,0,54.36,16.69,1,8.17,6,1,0,0,1,52.26,85.78,43.99,54.36,55.37,63.8187
6292,迅德,OTC,28,電子零組件,47,466007120,1869859,14.44137358,0.717690515,0.547617762,14.54,8.78,0.126510074,0.133340001,2.197224577,0.333333333,0,0,1,40.9,3.65,1,17.5,6,1,0,0,1,53.12,100,60.29,47.05,52.31,-31.0733
6294,智基,OTC,32,文化創意業,425,260471060,1458963,14.19323647,1.86377207,0.459498973,6.66,5.11,0.047513199,0.154230779,1.791759469,0.5,0,0,1,38.56,13.6,0,8.35,5,0,0,0,0,64.15,91.35,68.1,65.1,59.74,11.9619
6405,悅城,TSE,26,光電業,124,658000000,2282160,14.64063292,0.011794426,0.275153363,-2.02,-79.35,-0.016342412,0.008508168,2.079441542,0.5,0,0,1,30.09,19.91,0,15.26,7,0,0,0,3,44.45,100,27.97,56.71,47.6,-16.3894
6409,旭隼,TSE,31,其他電子業,209,877035660,18333739,16.72425358,0.672350007,0.438853253,45.98,22.42,0.281186833,0.300213175,2.079441542,0.5,1,0,1,18.11,7.82,1,50.45,3,0,0,2,3,63,100,66.33,50.33,70,-25.7362
6411,晶焱,OTC,24,半導體業,150,992306310,6755378,15.72584949,0.363273627,0.084104694,8.15,12.51,0.0716293,0.084390984,2.397895273,0.272727273,0,0,1,15.55,23.46,1,5.66,4,0,0,0,0,66.91,93.45,70.04,80.66,51.18,-7.1244
6412,群電,TSE,28,電子零組件,846,4007691260,33406782,17.32426949,1.42535644,0.181546549,22.78,10.21,0.126179139,0.162029405,1.945910149,0.428571429,0,0,1,63.99,38.58,1,48.65,4,1,0,3,4,67,100,84.41,59.7,63.31,-13.1448
6414,樺漢,TSE,25,電腦及週邊設備業,193,1458863970,148132228,18.81361587,1.646471083,0.162195414,11.59,3.58,0.062729807,0.093440261,1.945910149,0.571428571,1,0,1,25.21,18.66,1,244.49,4,1,0,0,3,67.67,100,84.21,64.41,60.48,-17.101
6415,矽力*-KY,TSE,24,半導體業,1678,971647768,42220764,17.5584227,0.170984267,0.514391852,6.32,12.28,0.061567029,0.078466249,2.197224577,0.666666667,0,0,0,11.14,22.19,1,184.23,3,0,0,0,1,64.18,100,67.13,74.02,52.47,-80.7442
6416,瑞祺電通,TSE,27,通訊網路業,282,733484600,5682571,15.55291433,0.602882021,0.133692126,9.11,7.86,0.077355655,0.094296578,1.945910149,0.428571429,0,0,1,33.1,46.12,0,7.31,5,1,0,0,2,63.44,100,76.77,61.81,56.66,-12.1347
6417,韋僑,OTC,27,通訊網路業,457,422740000,2810449,14.84885482,0.688939275,0.25507668,11.79,13.89,0.085757471,0.118814467,2.197224577,0.333333333,0,0,1,18.45,31.53,0,5.54,6,1,0,2,3,53.54,100,41.46,51.21,63.5,8.4975
6418,詠昇,OTC,28,電子零組件,43,345220000,1033225,13.84819554,0.973569855,0.298706477,7.42,4.19,0.055618089,0.087101067,1.945910149,0.428571429,0,0,1,26.37,51.9,1,2.94,6,1,0,0,0,50.54,71.28,47.66,58.93,46.4,137.5132
6419,京晨科,OTC,26,光電業,32,131591700,759918,13.54096581,0.946471384,0.85417374,42.51,6.09,0.191979924,0.218740706,1.609437912,0.8,1,0,0,38.3,-18.3,0,3.02,7,0,0,0,0,37.92,78.22,29.03,32.84,48.61,-60.8756
6425,易發,OTC,5,電機機械,238,508132270,2896404,14.87898053,1.253414661,0.238203303,3.22,3.04,0.026939957,0.048037498,1.945910149,0.428571429,0,0,1,37.79,5.1,0,2.89,8,0,1,1,3,54.76,100,61.68,54.19,49.99,-26.6179
6426,統新,TSE,27,通訊網路業,225,385090000,1028454,13.84356726,0.10036388,0.499031556,-13.31,-51.99,-0.135488802,0.010835682,1.945910149,0.428571429,0,0,1,14.38,14.32,0,5.12,7,0,0,0,0,46.01,100,30.45,58.62,43.22,-68.7735
6431,光麗-KY,TSE,22,生技醫療業,190,973988350,1206583,14.00330296,0.596666089,0.275141453,-33.95,-38.04,-0.138017028,-0.068462758,1.945910149,0.428571429,0,0,1,49.26,42.86,0,0.76,8,1,0,3,3,44.5,29.28,40.35,60.26,39.32,-8.3201
6432,今展科,OTC,28,電子零組件,90,333201180,1394399,14.14797406,0.535301274,0.37506051,6.36,2.36,0.050484833,0.08980715,2.079441542,0.5,1,0,1,26.62,1.03,1,4.6,6,0,0,0,0,61.6,100,78.49,60,52.54,2.3864
6435,大中,OTC,24,半導體業,104,374613000,2509602,14.73563473,0.464962293,0.160865747,12.98,8.49,0.114034815,0.128967462,1.945910149,0.571428571,0,1,0,46.78,42.35,1,2.7,5,1,0,0,0,52.05,100,50.57,50.78,54.26,-43.4332
6438,迅得,TSE,31,其他電子業,680,822063250,10138929,16.13189293,0.828939147,0.319455536,12.47,7.84,0.072121622,0.080517873,2.197224577,0.444444444,0,0,1,6.25,9.52,1,20.84,5,0,0,0,2,61.41,96.35,67.63,65.44,53.46,-89.1577
6441,廣錠,OTC,25,電腦及週邊設備業,126,533184290,1867134,14.43991519,0.473815408,0.123526753,-10.38,-28.99,-0.080586075,-0.040221002,1.609437912,0.6,1,0,0,42.88,39.08,1,2.24,8,1,0,1,2,39.9,68.87,34.96,41.3,41.62,-1.3861
6442,光聖,TSE,27,通訊網路業,418,780732880,8119154,15.90973652,1.274359471,0.47896234,36.72,20.2,0.176993687,0.187051015,1.945910149,0.428571429,0,0,1,24.21,20.39,0,10.95,6,0,0,0,0,64.35,100,77.89,70.43,49.72,-5.704
6443,元晶,TSE,26,光電業,1504,5386914660,9934766,16.11155088,0.48044169,0.070107942,-8.29,-12.88,-0.052404556,0.019235179,2.079441542,0.375,0,0,1,0.61,24.43,0,13.33,6,0,1,2,3,66.08,68.53,77.11,51.45,64.9,-19.0208
6446,藥華藥,TSE,22,生技醫療業,350,3799343700,33023518,17.31273053,0.133930226,0.667963843,11.54,17.83,0.09135441,0.102489262,2.397895273,0.363636364,0,0,1,10.69,28.79,0,195.12,7,0,0,1,1,72.57,100,88.52,67.89,71.22,5.1902
6449,鈺邦,TSE,28,電子零組件,140,919185140,7143812,15.78175709,0.705300799,0.267691815,14.72,15.04,0.099991153,0.13652067,1.945910149,0.428571429,0,0,1,8.89,21.42,1,11.54,5,1,0,0,1,48.12,89.91,65.38,38.77,46.56,39.7264
6451,訊芯-KY,TSE,24,半導體業,2467,1074648000,20127600,16.81760257,1.4712652,0.497440877,0.52,-4.37,0.008420875,0.040046255,1.945910149,0.428571429,0,0,1,60.16,-2.38,1,80.92,5,1,2,9,11,55.08,100,63.13,47.9,57.19,-18.6288
6456,GIS-KY,TSE,26,光電業,9176,3379398000,65199856,17.99296782,1.147286529,0.412100021,0.39,-0.57,0.015629114,0.07678744,1.945910149,0.428571429,0,0,1,31.01,13.53,0,235.83,5,1,2,3,3,53.86,100,55.9,45.72,60.71,17.9695
6461,益得,OTC,22,生技醫療業,90,1784047610,2372473,14.67944343,2.258305168,0.087331236,-37.15,-895.26,-0.140802024,-0.103982638,2.197224577,0.333333333,0,0,1,43.56,13.86,0,4.96,8,1,0,0,0,46.66,77.13,38.41,45.57,53.76,0.0641
6462,神盾,OTC,24,半導體業,255,912507540,19731533,16.79772857,0.835648198,0.209277759,-14.51,-25.11,-0.066895005,-0.021005616,2.197224577,0.444444444,1,0,0,10.24,12.04,1,33.94,6,1,1,1,6,54.51,80.62,55.74,51.41,56.83,28.3173
6464,台數科,TSE,20,其他,67,1287815320,18409758,16.72839141,1.121563866,0.072614969,10.93,29.28,0.07451885,0.100472423,2.708050201,0.2,0,0,1,65.8,-24.67,0,,5,1,0,1,1,71.41,100,81.54,70.82,64.94,-4.8841
6465,威潤,OTC,27,通訊網路業,81,470736850,467645,13.05546474,0.0843414,0.294250981,-20.3,-54.32,-0.148202162,-0.121821039,1.945910149,0.571428571,1,0,1,36.14,35.17,0,0.96,8,1,0,1,1,41.83,78.88,38.11,45.59,40.41,1.9451
6469,大樹,OTC,22,生技醫療業,2291,1499505020,12332639,16.32775988,2.606604259,0.15897968,19.43,4.64,0.073436432,0.138375006,2.197224577,0.444444444,0,0,1,38.66,-3.82,0,21.59,4,0,0,0,0,56.18,100,58.22,56.66,54.03,-17.97
6470,宇智,OTC,27,通訊網路業,210,376941000,1868641,14.44072199,0.707000045,0.521131132,12.2,6.79,0.104602757,0.124478164,1.945910149,0.571428571,1,0,0,8.51,6.6,0,8.59,6,0,0,0,0,53.7,100,67.68,46.93,51.63,-51.9477
6472,保瑞,TSE,22,生技醫療業,169,1275830700,46758653,17.66050989,2.0853578,0.110943551,30.18,17.58,0.116228819,0.138178317,1.945910149,0.571428571,1,0,1,35.96,-7.06,0,33.96,5,1,0,0,0,65.75,91.72,83.15,69.25,48.54,-0.5062
6474,華豫寧,OTC,29,電子通路業,87,525261990,3153193,14.96392615,1.231398017,0.07824418,8.72,5.03,0.06616341,0.081853537,1.945910149,0.428571429,0,0,1,35.58,1.22,0,2.49,7,0,0,0,0,50.1,99.55,35.5,53.03,56.39,24.1931
6477,安集,TSE,26,光電業,166,1237871960,8058641,15.90225549,1.423738173,0.082712706,-3.86,9.85,-0.009523814,0.016408846,2.197224577,0.333333333,0,0,1,14.9,7.34,0,6.16,6,0,0,3,3,56.63,95.3,50.92,60.3,59.38,8.8758
6482,弘煜科,OTC,32,文化創意業,66,286344630,563143,13.24128887,0.334702458,0.638322771,23.79,17.65,0.189862966,0.19430056,2.079441542,0.5,1,0,1,37.99,-12.84,0,2.61,6,0,0,0,0,53.08,100,55.1,49.93,54.96,-13.5989
6485,點序,OTC,24,半導體業,299,453065080,2160215,14.58571831,0.155757615,0.269616219,-3.26,-6.25,-0.032430105,-0.002464569,2.079441542,0.375,0,0,1,8.2,20.03,1,6.46,7,0,0,0,0,50.89,87.45,46.32,54.79,49.89,-52.0131
6486,互動,OTC,27,通訊網路業,370,508932860,3154476,14.96433295,0.765697023,0.37974326,15.1,13.27,0.113789739,0.12228592,1.945910149,0.428571429,0,0,0,38.83,36.41,0,9.15,6,1,0,0,0,53.91,100,56.19,49.72,56.66,-16.244
6488,環球晶,OTC,24,半導體業,1706,4781137250,228126037,19.24540883,1.488372815,0.126461181,12.5,22.54,0.058287871,0.093660747,2.079441542,0.5,1,0,0,47.03,34.65,1,261.75,3,1,3,8,18,72.76,96.02,83.06,75.45,63.57,37.5626
6491,晶碩,TSE,22,生技醫療業,1720,780000000,14899981,16.5168705,0.390837895,0.276002969,17.62,30.61,0.14715106,0.195973203,2.197224577,0.333333333,0,0,0,47.65,22.65,0,62.34,4,1,0,0,0,68.43,100,73.38,69.65,63.14,-11.5912
6492,生華科,OTC,22,生技醫療業,38,899036000,995377,13.81087684,0.029940783,0.963954361,-25.06,-30619.1,-0.293156261,-0.281005087,1.945910149,0.428571429,0,0,1,14.97,13.6,0,12.48,7,0,0,0,1,51.59,100,27.79,49.31,70.54,6.1484
6494,九齊,OTC,24,半導體業,131,315596900,1275307,14.05869749,0.170395122,0.361144415,7.67,3.18,0.056820828,0.110227577,1.945910149,0.571428571,1,0,1,9.54,23.34,1,3.4,6,1,0,1,1,49.43,92.53,48.06,45.05,54.68,-14.9831
6496,科懋,OTC,22,生技醫療業,143,473959750,1466209,14.19819072,0.544345142,0.108931946,-9.42,-9.39,-0.054129391,-0.005732471,2.48490665,0.333333333,1,0,1,58.68,-25.05,0,5.56,7,0,0,10,10,53.78,74,59.1,46.12,64.47,1.8528
6498,久禾光,OTC,26,光電業,36,471648920,1771044,14.38707976,0.944240865,0.55474624,25.82,30.24,0.180923229,0.220401074,2.197224577,0.333333333,0,0,0,33.37,21.88,0,6.39,7,1,0,0,0,50.85,87.75,60.72,45.85,49.62,-22.655
6499,益安,OTC,22,生技醫療業,25,969448930,1651716,14.31732531,0.222195995,0.590293973,-44.56,-302.46,-0.516485885,-0.45675225,1.945910149,0.571428571,0,0,0,11.46,3.51,0,19.53,7,0,0,0,0,52.45,74.91,64.41,40.5,66.86,74.1742
6504,南六,TSE,20,其他,296,726000000,9924139,16.11048063,1.655048628,0.170247313,2.82,2.44,0.034941369,0.091594445,2.302585093,0.4,0,0,1,52.02,-8.74,0,17.49,6,0,0,1,1,63.77,100,62.47,68.41,59.4,-29.2581
6505,台塑化,TSE,23,油電燃氣業,5160,95259596520,379391611,19.7540795,0.258553004,0.167094256,1.81,-0.1,0.018691178,0.052870597,2.48490665,0.333333333,0,0,1,85.96,32.03,0,969.49,3,1,0,0,5,48.84,80.9,32.2,73.4,49.8,20.5267
6506,雙邦,OTC,4,紡織纖維,355,823608260,2579043,14.76292896,1.077892686,0.050001105,3.89,3.61,0.033608203,0.076534591,2.197224577,0.333333333,0,0,1,29.78,-7,0,1.64,6,0,0,1,1,52.36,92.6,37.17,47.33,67.52,-12.3509
6508,惠光,OTC,33,農業科技,142,865388640,2875913,14.87188075,0.191824977,0.223216071,3.8,3.45,0.040176111,0.058388067,1.945910149,0.571428571,1,0,1,50.89,-7.66,0,6.75,5,0,0,0,0,46.43,100,49.84,37.22,50.78,-9.1715
6509,聚和,OTC,21,化學工業,499,1965433260,7444279,15.82295638,0.490102121,0.219524819,11.16,13.9,0.093801831,0.133848691,2.197224577,0.444444444,1,0,1,14.59,31.16,0,7.04,5,0,0,0,0,68.22,100,77.96,64.51,63.7,-3.6429
6510,精測,OTC,24,半導體業,1090,327890220,9411673,16.05746129,0.136739184,0.388132269,6.2,13.56,0.058857017,0.106939861,1.945910149,0.428571429,0,0,1,35.1,9.12,1,26.93,4,1,0,2,4,70.73,97.21,53.72,73.03,79.17,37.5926
6512,啟發電,OTC,31,其他電子業,65,252600000,405429,12.91270104,0.087069252,0.557762272,-6.21,-16.82,-0.058671185,-0.050931236,1.945910149,0.571428571,0,0,1,27.47,8.35,1,2.3,7,0,0,0,0,59.53,100,46.3,74.21,53.2,-13.6792
6515,穎崴,TSE,24,半導體業,826,360416420,8668691,15.97522836,0.63098976,0.34164743,26.27,23.6,0.167165723,0.19447596,2.079441542,0.375,0,0,1,18.58,23.68,1,8.99,5,0,0,2,6,52.75,93.54,54.47,53.75,50.67,29.3471
6516,勤崴國際,OTC,30,資訊服務業,168,563369350,1294211,14.0734118,0.163288676,0.104112081,7.76,9.89,0.081114285,0.108874055,1.945910149,0.428571429,0,0,1,35.74,48.71,0,2.1,6,1,0,1,1,62.03,100,68.12,57.49,62.71,-27.4165
6517,保勝光學,OTC,26,光電業,229,305790530,810149,13.60497346,0.255928131,0.537181432,17.74,20.45,0.173101491,0.203382341,1.945910149,0.428571429,0,0,0,18.14,24.89,0,4.04,7,1,0,1,2,52.02,100,39.62,45.76,66.12,-77.3471
6523,達爾膚,OTC,22,生技醫療業,84,450476250,1931314,14.47371116,0.270771031,0.510458683,32.52,42.28,0.30868155,0.313040241,1.945910149,0.571428571,1,0,1,63.08,-20.22,0,12.75,5,0,1,10,10,54.68,100,61.96,44.14,62.48,-25.2251
6525,捷敏-KY,TSE,24,半導體業,1984,1290473840,6882901,15.74455078,0.62970153,0.391224136,15.31,14.65,0.122303517,0.216151881,2.079441542,0.375,0,0,1,53.87,31.12,1,17.31,5,1,0,0,1,55.35,76.14,55.01,64.65,46.25,-8.1314
6526,達發,TSE,24,半導體業,876,1675055660,27770167,17.13947287,0.414150793,0.454700975,13.96,15.04,0.113587578,0.14837318,1.945910149,0.571428571,0,0,0,71.68,35.91,1,95.58,5,1,0,0,0,47.15,100,50.42,48.46,43.78,-40.6657
6527,明達醫,OTC,22,生技醫療業,117,254585500,1203986,14.00114828,0.310901843,0.203759014,14.16,16.71,0.132901047,0.157275085,2.079441542,0.5,0,0,0,33.85,17.81,0,2.73,6,1,0,0,0,58.77,50.87,70.65,59.96,56.05,3.9176
6530,創威,OTC,27,通訊網路業,82,337500000,554668,13.22612502,0.136463381,0.784051,11.91,21.54,0.125146935,0.144542321,1.945910149,0.571428571,1,0,0,5.01,10.36,0,3.44,6,0,0,5,15,52.21,85.61,54.78,55.47,47.31,-29.3057
6531,愛普*,TSE,24,半導體業,177,813538660,13734403,16.43541441,0.21428387,0.721670611,13.59,25.36,0.148163266,0.154740909,2.079441542,0.5,0,0,0,22.13,15.67,1,88.67,5,0,0,1,2,53.74,93.84,45.34,50.14,62.65,3.7944
6532,瑞耘,OTC,24,半導體業,155,374451470,1312661,14.08756693,0.262441093,0.207387894,14.24,24.1,0.141592536,0.174348137,2.079441542,0.5,1,0,0,10.84,26.66,1,1.52,6,0,0,2,7,39.92,100,24.31,37.84,51.87,-34.9537
6533,晶心科,TSE,24,半導體業,399,506509110,5060015,15.43688001,0.074588541,0.364615322,0.04,-19.98,0.002880821,0.095489836,1.945910149,0.428571429,0,0,0,8.73,36.45,1,29.51,7,1,0,10,10,58.95,100,48.37,70,54.58,-49.7633
6535,順藥,OTC,22,生技醫療業,43,1688168250,2054722,14.53565112,0.123771,0.618307489,-26.03,-912.09,-0.212510014,-0.208416029,2.197224577,0.444444444,0,0,1,35.31,25.72,0,7.62,7,1,0,0,0,52.58,100,67.46,47.71,52.26,44.9954
6538,倉和,OTC,28,電子零組件,231,380730000,3252218,14.99484778,0.738086064,0.353101791,17.04,21.13,0.151124556,0.196840126,1.945910149,0.571428571,0,0,1,15.09,16.93,1,5.55,5,0,0,0,0,62.85,100,67.51,50.86,65.54,-24.5402
6541,泰福-KY,TSE,22,生技醫療業,112,2648633670,7654064,15.85074731,0.379301745,0.140733864,-161.17,-3912.4,-0.173484439,-0.135721494,2.079441542,0.375,0,0,1,30.11,14.16,0,0.23,7,1,0,0,0,47.96,74.01,39.14,50.15,49.45,-45.1096
6542,隆中,OTC,32,文化創意業,124,420006300,1094058,13.90540428,0.195604256,0.763233759,9.64,9.77,0.103895772,0.116786313,1.945910149,0.571428571,0,0,1,51.92,-23.33,0,7.8,6,0,0,0,0,53.66,99.61,53.5,42.38,65.04,-32.7847
6546,正基,OTC,27,通訊網路業,91,668484490,3438573,15.05056712,0.797887442,0.44864483,11.86,8,0.086967762,0.102880759,1.945910149,0.428571429,0,0,0,30.15,42.2,0,7.44,7,1,0,0,0,63.54,100,51.85,75.73,58.73,-48.417
6547,高端疫苗,OTC,22,生技醫療業,136,3287490500,4267468,15.26653124,0.131735234,0.436744458,-2.09,-24.05,-0.014428931,0.01754319,1.945910149,0.428571429,0,0,1,19.62,26.42,0,36.38,7,1,0,0,0,52.21,100,57.55,49.07,54.65,-41.2596
6548,長科*,OTC,24,半導體業,948,380195480,21726873,16.89406044,0.884314127,0.299635387,17.54,13.82,0.113874509,0.149572513,2.079441542,0.5,0,0,1,62.47,26.29,1,60.4,5,1,0,0,0,56,100,64.39,51.1,55.61,-0.6814
6550,北極星藥業-KY,TSE,22,生技醫療業,565,8598926880,9013512,16.01423534,0.452108515,0.313781354,-35.32,-2462.51,-0.276083396,-0.241122661,2.079441542,0.5,0,0,0,57.45,-7.45,0,46.33,8,1,1,1,1,54.24,67.89,34.2,60.92,54.49,11.2421
6552,易華電,TSE,24,半導體業,653,830000000,4025954,15.20827246,0.542647644,0.153155004,0.51,-5.41,0.008747492,0.124983296,1.945910149,0.428571429,0,0,1,46.34,31.92,1,6.07,6,1,0,0,0,52.25,90.63,54.08,50.2,52.43,6.2625
6556,勝品,OTC,26,光電業,354,287500000,2169484,14.58999991,0.454311686,0.29521536,17.87,17.8,0.151670628,0.17142786,1.945910149,0.428571429,0,0,0,35.64,-7,0,4.55,6,0,0,1,5,61.44,100,59.9,52.17,69.54,17.9847
6558,興能高,TSE,31,其他電子業,68,937888750,1926002,14.47095691,0.287227125,0.25998675,0.64,-3.04,0.009162503,0.071061193,2.197224577,0.333333333,0,0,1,26.05,7.49,1,7.6,6,1,1,1,1,50.79,100,58.31,44.24,52.61,-154.5664
6560,欣普羅,OTC,26,光電業,54,324747150,501239,13.12483831,0.109669892,0.265779399,-1.49,-69.11,-0.016610838,-0.006866984,2.079441542,0.5,1,0,1,10.31,31.3,0,2.13,7,1,0,1,1,37.57,100,29.77,45.04,35.02,36.2484
6561,是方,OTC,27,通訊網路業,170,779583700,7590441,15.84240025,1.364099727,0.161594563,28.65,35.33,0.182657898,0.21036314,1.945910149,0.428571429,0,0,1,59.52,19.15,0,19.82,4,1,1,1,1,61.41,100,55.26,66.77,59.94,6.1468
6568,宏觀,OTC,24,半導體業,96,308290000,1682733,14.33592982,0.161775458,0.490204923,8.16,9.47,0.078890709,0.109662674,2.197224577,0.333333333,0,0,0,30.22,53.2,1,7.93,6,1,0,0,2,50.17,100,47.5,49.27,52.75,-23.0575
6569,醫揚,OTC,22,生技醫療業,135,390707450,2105171,14.55990726,0.311338073,0.155489507,11.72,7.15,0.100118233,0.109953063,2.079441542,0.5,0,0,0,54.97,43.98,0,4.1,5,1,0,0,0,58.94,100,51.7,55.54,66.91,-8.5094
6570,維田,OTC,25,電腦及週邊設備業,141,371191700,1369547,14.12999059,0.752885538,0.204050682,7.01,9.32,0.070429127,0.098899125,2.197224577,0.444444444,0,0,1,11.22,35.04,1,3.7,6,0,1,1,1,51.47,89.53,59.46,48.31,49.59,-7.4081
6573,虹揚-KY,TSE,24,半導體業,329,804993250,1793265,14.39954854,1.984194262,0.124790815,-12.61,-18.48,-0.005811746,0.059439068,1.945910149,0.571428571,1,0,1,57.21,5.14,1,1.16,8,0,0,0,6,41.71,68.47,36.16,40.71,46.21,-24.7087
6574,霈方,OTC,22,生技醫療業,219,219900000,961252,13.77599188,0.479072229,0.494622638,13.77,13.69,0.117724593,0.170071948,1.945910149,0.571428571,0,0,1,81.81,-38.82,0,5.78,6,0,0,4,4,50.78,44.35,55.76,41.92,62.02,37.8601
6576,逸達,OTC,22,生技醫療業,49,1577701380,1706141,14.34974465,0.284178066,0.616806583,-76.04,-257.9,-0.601647226,-0.554453002,2.197224577,0.444444444,0,0,1,24.75,9.38,0,11.3,8,0,0,2,2,59.47,100,63.28,54.48,66.25,-7.0918
6577,勁豐,OTC,25,電腦及週邊設備業,203,600601450,2461605,14.71632413,0.496810407,0.464964931,28.99,18.37,0.202544681,0.21791311,1.945910149,0.428571429,0,0,1,70.61,34.71,1,5.23,5,1,0,0,0,53.35,99.74,51.33,52.24,55.74,-46.3724
6578,達邦蛋白,OTC,33,農業科技,54,719419010,1287636,14.06831854,0.175326501,0.218786986,1.14,-0.54,0.016520197,0.027165286,1.945910149,0.571428571,0,0,1,43.17,-0.06,0,4.29,6,0,0,7,7,51.36,45.07,52.14,59.3,45.49,10.8105
6579,研揚,TSE,25,電腦及週邊設備業,550,1694512210,14734086,16.50567414,0.184247368,0.351727756,9.41,7.62,0.092205855,0.109029159,2.48490665,0.333333333,0,0,0,75.89,55.16,1,48.34,4,1,0,0,4,57.43,95.18,71.07,55.51,50.73,-30.3835
6581,鋼聯,TSE,35,綠能環保,119,1112708870,5642305,15.54580323,0.431614541,0.173967377,19.38,41.48,0.179120767,0.222419029,2.397895273,0.363636364,0,0,1,29.21,7.78,0,6.77,5,1,0,0,0,60.17,100,70.94,56.68,55.83,-24.4736
6582,申豐,TSE,11,橡膠工業,172,1061741410,6420841,15.67505966,0.064805138,0.069484044,1.75,-3.78,0.016190091,0.036750482,1.945910149,0.428571429,0,0,1,63.69,25.94,0,9.98,5,1,0,0,1,45.28,100,29.12,49.63,54.15,-55.5261
6584,南俊國際,OTC,28,電子零組件,579,696637350,4030085,15.20929803,0.749102031,0.086944072,9.25,10.57,0.066631101,0.096150081,2.197224577,0.444444444,0,0,1,62.27,-5.93,1,4.14,7,0,0,0,4,58.75,100,64.4,54.39,57.77,58.0406
6585,鼎基,TSE,20,其他,636,721335870,5633495,15.54424059,0.529594496,0.180443934,20.39,26.19,0.169930035,0.209705698,1.945910149,0.571428571,0,0,1,64.83,-35.05,0,8.44,5,0,0,0,0,62.8,85.2,61.86,57.37,67.57,-41.5045
6588,東典光電,OTC,27,通訊網路業,93,347008250,1127211,13.935257,0.277919931,0.39575909,-18.79,-79.29,-0.108103984,-0.067121417,1.945910149,0.428571429,0,0,0,19.04,24.76,0,1.46,7,1,1,2,5,45.13,100,36.8,44.65,50.87,-34.4245
6589,台康生技,TSE,22,生技醫療業,398,3083325340,10767858,16.19207614,0.21660058,0.352232635,-7.25,-94.53,-0.064086562,-0.036079785,2.397895273,0.454545455,1,0,1,1.8,17.36,0,53.41,7,0,0,0,0,51.13,100,60.35,46.18,54.46,-16.1185
6590,普鴻,OTC,30,資訊服務業,257,250280380,1091874,13.90340604,0.578726376,0.227500609,15.32,17.53,0.126188553,0.145162354,1.945910149,0.571428571,0,0,1,41.75,-12.25,0,2.56,6,0,0,0,0,55.2,100,47.8,64.33,50.73,-12.321
6591,動力-KY,TSE,25,電腦及週邊設備業,803,411224650,3168369,14.9687275,0.637336537,0.262157596,6.4,4.71,0.05187748,0.081927957,1.945910149,0.571428571,0,0,1,20.57,14.29,1,6.28,7,0,1,1,1,53.58,100,59.99,51.8,50.1,24.5062
6592,和潤企業,TSE,20,其他,1132,7231505060,324514639,19.59784121,7.070569131,0.016538172,8.02,12.78,0.013628898,0.017558246,2.197224577,0.333333333,0,0,1,47.43,19.3,0,0,0,1,1,3,4,54.54,59.48,71.49,44.56,59.24,11.7056
6593,台灣銘板,OTC,30,資訊服務業,222,318566090,949073,13.763241,0.319626862,0.249979717,1.28,1.97,0.016628858,0.051495512,1.945910149,0.428571429,0,0,1,16.41,41.79,0,1.83,7,1,0,3,5,54.66,67.97,68.59,62.98,37.55,-11.504
6596,寬宏藝術,OTC,32,文化創意業,90,380000000,3070984,14.93750859,1.80439025,0.678337627,20.35,16.11,0.086396087,0.096086466,1.945910149,0.571428571,1,0,1,29.31,13.89,0,0,0,0,1,1,3,53.31,100,45.61,59.27,49.42,17.4027
6597,立誠,OTC,28,電子零組件,216,300422500,990053,13.80551376,0.915336965,0.2842767,23.27,15.51,0.162627657,0.229283685,1.791759469,0.5,0,0,1,70.34,31.83,1,1.83,7,1,1,2,4,50.33,59.11,52.83,53.69,45.93,-134.9041
6598,ABC-KY,TSE,22,生技醫療業,82,1028110610,1182946,13.9835185,0.38487456,0.668513187,-33.87,-81.01,-0.219244158,-0.167336463,1.945910149,0.428571429,0,0,0,9.91,18.9,0,5.54,8,0,0,1,2,52.13,100,62.18,48.92,51.75,-2.0913
6603,富強鑫,OTC,5,電機機械,279,1674429460,7986839,15.89330562,1.965000264,0.089900898,2.88,2.66,0.025784669,0.046445409,2.397895273,0.363636364,0,0,1,29.67,25.3,0,7.59,6,0,0,1,1,60.01,100,75.5,52.6,53.94,3.8287
